cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,source_synthetic,source_boxcrete,source_normal_concrete,strength_1,strength_3,strength_7,strength_28,strength_1_weight,strength_3_weight,strength_7_weight,strength_28_weight,source,imputed_early
167.4,746.6,1006.3,175.5,7.8,258.5,0.0,0.0,0.0,1.0,7.416,14.94,28.51061276100933,41.2,0.0,1.0,0.3,1.0,normal_concrete,1
168.0,780.1,1058.7,121.8,5.7,205.9,0.0,0.0,0.0,1.0,7.988090445359155,7.75,18.445609791686678,24.24,0.0,1.0,0.3,1.0,normal_concrete,1
168.9,796.2,1080.8,158.3,10.8,166.5,0.0,0.0,0.0,1.0,6.598489001308271,7.4,22.187182228926698,31.12,0.0,1.0,0.3,1.0,normal_concrete,1
170.3,724.3,1026.6,185.7,0.0,155.5,0.0,0.0,0.0,1.0,4.6314,10.139673904080723,10.73,25.73,0.0,0.28,1.0,1.0,normal_concrete,1
172.0,641.4,953.3,166.0,7.4,400.6,0.0,0.0,0.0,1.0,8.250719735288138,18.66597215025594,29.388581958072137,41.54,0.0,0.1,0.12,1.0,normal_concrete,1
172.4,856.4,1006.3,156.8,4.1,186.0,0.0,0.0,0.0,1.0,7.606437653006971,21.29,24.20862201352596,33.69,0.0,1.0,0.3,1.0,normal_concrete,1
172.8,644.1,952.6,166.4,7.4,397.8,0.0,0.0,0.0,1.0,8.34708584183046,18.829577270238715,29.59705922250876,41.81,0.0,0.1,0.12,1.0,normal_concrete,1
173.0,856.8,946.8,192.0,0.0,116.0,0.0,0.0,0.0,1.0,4.3704,6.94,11.39,24.28,0.0,1.0,1.0,1.0,normal_concrete,1
173.5,793.5,1006.2,164.8,6.5,223.6,0.0,0.0,0.0,1.0,7.865956900232495,23.08,27.13943023291227,38.2,0.0,1.0,0.3,1.0,normal_concrete,1
173.8,746.6,1007.2,172.3,9.7,253.3,0.0,0.0,0.0,1.0,7.045463328401449,15.82,26.55998750727185,37.81,0.0,1.0,0.3,1.0,normal_concrete,1
178.0,746.8,1007.3,179.9,3.6,248.4,0.0,0.0,0.0,1.0,7.048799999999999,20.73,27.367121405727936,39.16,0.0,1.0,0.3,1.0,normal_concrete,1
180.0,788.0,828.0,198.0,4.8,0.0,0.0,0.0,0.0,1.0,8.081999999999999,17.516531037842366,30.66764594286893,44.9,0.0,0.1,0.12,1.0,normal_concrete,1
180.0,788.0,829.0,198.0,3.0,0.0,0.0,0.0,0.0,1.0,7.6499999999999995,16.58023539216705,29.02839538022115,42.5,0.0,0.1,0.12,1.0,normal_concrete,1
180.0,799.0,840.0,198.0,5.0,0.0,0.0,0.0,0.0,1.0,9.936,21.534799850532266,37.702762940899,55.2,0.0,0.1,0.12,1.0,normal_concrete,1
180.0,803.0,845.0,198.0,2.8,0.0,0.0,0.0,0.0,1.0,10.908,23.641465053301726,41.39107670685651,60.6,0.0,0.1,0.12,1.0,normal_concrete,1
180.0,810.0,852.0,198.0,5.8,0.0,0.0,0.0,0.0,1.0,12.726,27.581709228852013,48.28958949133259,70.7,0.0,0.1,0.12,1.0,normal_concrete,1
180.0,819.0,861.0,198.0,2.8,0.0,0.0,0.0,0.0,1.0,11.826,25.631093300361773,44.87448415248305,65.7,0.0,0.1,0.12,1.0,normal_concrete,1
181.4,777.8,1055.6,169.6,7.6,167.0,0.0,0.0,0.0,1.0,5.919273719242992,13.62,19.811483866713996,27.77,0.0,1.0,0.3,1.0,normal_concrete,1
181.9,714.3,1012.4,185.7,0.0,272.8,0.0,0.0,0.0,1.0,5.0292,11.844141038211749,12.37,27.94,0.0,0.28,1.0,1.0,normal_concrete,1
182.0,780.7,1059.4,170.2,8.2,167.2,0.0,0.0,0.0,1.0,6.662029093218764,7.32,22.307089286333504,31.27,0.0,1.0,0.3,1.0,normal_concrete,1
183.0,891.0,837.0,100.65,0.92,0.0,0.0,0.0,0.0,1.0,10.076862359718472,15.557060226527748,17.95850050359088,22.1,0.0,0.1,0.12,1.0,normal_concrete,1
183.9,800.0,959.2,203.5,0.0,122.6,0.0,0.0,0.0,1.0,4.329,4.9,10.79,24.05,0.0,1.0,1.0,1.0,normal_concrete,1
184.0,623.0,923.0,213.0,6.0,276.0,0.0,0.0,0.0,1.0,4.1274,8.7134,15.442855211270748,22.93,0.0,0.1,0.12,1.0,normal_concrete,1
184.3,640.9,920.2,179.0,7.5,392.6,0.0,0.0,0.0,1.0,8.026694449448714,18.310332456938532,28.965107675659755,41.01,0.0,0.1,0.12,1.0,normal_concrete,1
186.2,764.3,1083.4,185.7,0.0,124.1,0.0,0.0,0.0,1.0,3.2314005988727157,7.647048492709248,8.0,17.6,0.0,0.28,1.0,1.0,normal_concrete,1
190.0,670.0,932.0,228.0,0.0,190.0,0.0,0.0,0.0,1.0,7.3548,15.5268,27.243596226512164,40.86,0.0,0.1,0.12,1.0,normal_concrete,1
190.3,798.9,1079.0,166.6,9.9,125.2,0.0,0.0,0.0,1.0,6.0445340756531385,12.55,18.03373855186356,24.85,0.0,1.0,0.3,1.0,normal_concrete,1
190.3,802.6,1088.1,161.9,9.9,125.2,0.0,0.0,0.0,1.0,7.297916305540734,9.45,20.813094862553967,28.47,0.0,1.0,0.3,1.0,normal_concrete,1
190.7,804.0,1090.0,162.1,7.8,125.4,0.0,0.0,0.0,1.0,6.777751328469097,15.04,19.304083920955623,26.4,0.0,1.0,0.3,1.0,normal_concrete,1
192.0,716.1,929.8,192.0,0.0,288.0,0.0,0.0,0.0,1.0,7.170857478766893,12.79,21.48,39.32,0.0,1.0,1.0,1.0,normal_concrete,1
193.5,704.3,998.2,185.7,0.0,290.2,0.0,0.0,0.0,1.0,6.565202523959055,14.745564504012927,17.2,32.63,0.0,0.28,1.0,1.0,normal_concrete,1
194.0,765.0,1147.0,179.0,3.37,65.0,0.0,0.0,0.0,1.0,5.008702274649473,10.732808525749176,16.357922575183547,22.85,0.0,0.1,0.12,1.0,normal_concrete,1
194.0,869.0,1063.0,179.0,3.11,65.0,0.0,0.0,0.0,1.0,4.7895030503759735,10.263101369261246,15.64203974913613,21.85,0.0,0.1,0.12,1.0,normal_concrete,1
194.0,890.0,900.0,173.53,7.8,0.0,0.0,0.0,0.0,1.0,19.27902686879889,39.9584203857186,59.61115940584969,82.6,0.0,0.1,0.12,1.0,normal_concrete,1
194.3,811.3,780.6,234.2,8.9,240.3,0.0,0.0,0.0,1.0,6.9228,14.6148,25.611385960217913,38.46,0.0,0.1,0.12,1.0,normal_concrete,1
194.7,901.8,998.0,170.2,7.5,100.5,0.0,0.0,0.0,1.0,9.090822275904548,12.18,27.057288722485588,37.27,0.0,1.0,0.3,1.0,normal_concrete,1
194.7,905.9,1006.4,165.6,7.5,100.5,0.0,0.0,0.0,1.0,6.5960703875784805,12.45,18.803956160933698,25.72,0.0,1.0,0.3,1.0,normal_concrete,1
197.0,859.0,1049.0,179.0,3.42,66.0,0.0,0.0,0.0,1.0,5.135239168309148,10.82006228039757,16.31566158462892,22.7,0.0,0.1,0.12,1.0,normal_concrete,1
198.6,825.5,978.4,192.0,0.0,132.4,0.0,0.0,0.0,1.0,5.543444058757407,9.13,14.64,28.02,0.0,1.0,1.0,1.0,normal_concrete,1
199.0,893.0,1049.0,175.0,2.92,44.0,0.0,0.0,0.0,1.0,4.3172523649364045,8.797130041522275,12.97508177906982,17.9,0.0,0.1,0.12,1.0,normal_concrete,1
200.0,660.0,1145.0,190.0,0.0,200.0,0.0,0.0,0.0,1.0,10.137899918969515,22.48245747046943,34.98857562714221,49.25,0.0,0.1,0.12,1.0,normal_concrete,1
200.0,806.2,965.4,192.0,0.0,133.0,0.0,0.0,0.0,1.0,6.120071127039451,11.41,17.17,30.44,0.0,1.0,1.0,1.0,normal_concrete,1
200.0,845.0,1125.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8247161536588714,5.891944357540402,7.84,12.25,0.0,0.28,1.0,1.0,normal_concrete,1
200.0,912.0,603.0,173.5,6.75,0.0,0.0,0.0,0.0,1.0,9.426731565501216,18.95957067879638,27.71436951067576,38.1,0.0,0.1,0.12,1.0,normal_concrete,1
200.0,929.0,614.0,149.5,6.75,0.0,0.0,0.0,0.0,1.0,12.590642737903423,22.54474339015745,30.13423355987327,39.9,0.0,0.1,0.12,1.0,normal_concrete,1
201.0,942.0,1020.0,166.0,4.08,71.0,0.0,0.0,0.0,1.0,7.827864455883436,15.076842881597676,21.36153802069625,29.0,0.0,0.1,0.12,1.0,normal_concrete,1
202.0,801.0,942.0,206.0,1.7,152.0,0.0,0.0,0.0,1.0,3.9545999999999997,9.85,15.07,21.97,0.0,1.0,1.0,1.0,normal_concrete,1
203.5,630.0,963.4,203.5,0.0,305.3,0.0,0.0,0.0,1.0,7.601254824898374,9.56,19.54,41.68,0.0,1.0,1.0,1.0,normal_concrete,1
203.5,759.3,1076.2,185.7,0.0,135.7,0.0,0.0,0.0,1.0,5.0750327189885684,10.742800639401185,11.96,22.63,0.0,0.28,1.0,1.0,normal_concrete,1
205.0,925.0,1044.0,190.0,3.62,36.0,0.0,0.0,0.0,1.0,4.8206421203046,10.382406268661343,15.873979130772888,22.2,0.0,0.1,0.12,1.0,normal_concrete,1
206.0,890.0,1088.0,171.0,3.01,45.0,0.0,0.0,0.0,1.0,7.599565299559536,14.699275230124558,20.892474043952443,28.4,0.0,0.1,0.12,1.0,normal_concrete,1
206.0,980.0,980.0,165.0,2.75,69.0,0.0,0.0,0.0,1.0,6.7505877917864225,12.689933743605792,17.64884416494348,23.775,0.0,0.1,0.12,1.0,normal_concrete,1
207.0,898.0,1054.0,165.0,2.92,36.0,0.0,0.0,0.0,1.0,6.552894074973783,12.273108700125618,17.020038843398666,22.9,0.0,0.1,0.12,1.0,normal_concrete,1
208.0,893.0,1091.0,156.0,3.12,52.0,0.0,0.0,0.0,1.0,7.866374769970236,14.116163599090376,18.903224893117038,25.05,0.0,0.1,0.12,1.0,normal_concrete,1
209.0,988.0,989.0,174.0,3.74,40.0,0.0,0.0,0.0,1.0,6.363321556349076,12.33842102186014,17.56893923345497,23.9,0.0,0.1,0.12,1.0,normal_concrete,1
210.0,562.0,837.0,136.5,0.42,0.0,0.0,0.0,0.0,1.0,3.8710610000427574,6.408732756224272,7.969992552204486,10.2,0.0,0.1,0.12,1.0,normal_concrete,1
210.0,858.0,1137.0,158.0,2.47,37.0,0.0,0.0,0.0,1.0,7.439318529533846,13.37761129773712,17.94584779763636,23.8,0.0,0.1,0.12,1.0,normal_concrete,1
210.0,910.0,837.0,136.5,1.68,0.0,0.0,0.0,0.0,1.0,7.248751480472223,12.000666239596432,14.924201739912323,19.1,0.0,0.1,0.12,1.0,normal_concrete,1
210.7,689.3,977.0,185.7,0.0,316.1,0.0,0.0,0.0,1.0,9.080946828985722,18.544160469495882,21.82,37.81,0.0,0.28,1.0,1.0,normal_concrete,1
211.0,844.0,1074.0,160.0,3.0,91.0,0.0,0.0,0.0,1.0,16.43847606848388,29.71434768541611,40.03639284359393,53.2,0.0,0.1,0.12,1.0,normal_concrete,1
212.0,750.0,973.4,203.5,0.0,141.3,0.0,0.0,0.0,1.0,6.63625247353457,6.81,15.03,33.0,0.0,1.0,1.0,1.0,normal_concrete,1
212.0,799.5,1085.4,159.0,7.8,124.8,0.0,0.0,0.0,1.0,12.090037071610942,19.52,29.052860614171895,38.5,0.0,1.0,0.3,1.0,normal_concrete,1
212.1,779.3,1057.6,180.3,5.7,121.6,0.0,0.0,0.0,1.0,6.3920552504233346,12.47,18.207017272949592,24.9,0.0,1.0,0.3,1.0,normal_concrete,1
212.5,903.6,1007.8,159.3,8.7,100.4,0.0,0.0,0.0,1.0,9.942627896953834,13.54,23.878953250633995,31.64,0.0,1.0,0.3,1.0,normal_concrete,1
212.6,903.8,1003.8,159.4,10.4,100.4,0.0,0.0,0.0,1.0,11.749975414172347,13.33,28.224971688600863,37.4,0.0,1.0,0.3,1.0,normal_concrete,1
213.0,827.0,1052.0,167.0,3.0,91.0,0.0,0.0,0.0,1.0,11.366775016107857,21.030554186558106,28.88267759374325,38.7,0.0,0.1,0.12,1.0,normal_concrete,1
213.0,918.0,1122.0,147.0,2.77,0.0,0.0,0.0,0.0,1.0,7.851660387340368,13.40625552096498,17.174778043635605,22.3,0.0,0.1,0.12,1.0,normal_concrete,1
213.5,771.9,1043.6,159.2,11.7,174.2,0.0,0.0,0.0,1.0,14.136518214104408,15.61,33.7345740033906,44.64,0.0,1.0,0.3,1.0,normal_concrete,1
213.5,775.5,1052.3,154.6,11.7,174.2,0.0,0.0,0.0,1.0,15.164627667292368,17.37,34.968797148275456,45.94,0.0,1.0,0.3,1.0,normal_concrete,1
213.7,776.4,1053.5,154.8,10.2,174.7,0.0,0.0,0.0,1.0,13.246819279943754,17.57,30.558865455216342,40.15,0.0,1.0,0.3,1.0,normal_concrete,1
213.7,785.4,1065.8,181.7,6.9,122.6,0.0,0.0,0.0,1.0,11.729577899847005,18.0,33.42152792914518,45.71,0.0,1.0,0.3,1.0,normal_concrete,1
213.8,785.5,1066.0,181.7,6.7,122.6,0.0,0.0,0.0,1.0,10.331976206451811,13.18,29.418265144559822,40.23,0.0,1.0,0.3,1.0,normal_concrete,1
214.0,861.0,1141.0,184.0,4.71,0.0,0.0,0.0,0.0,1.0,4.225099324057519,8.427823226202298,12.248463025460353,16.8,0.0,0.1,0.12,1.0,normal_concrete,1
214.0,868.0,1062.0,185.0,3.42,71.0,0.0,0.0,0.0,1.0,7.022182419973491,14.07750365618,20.531346220630386,28.2,0.0,0.1,0.12,1.0,normal_concrete,1
214.0,917.0,1033.0,165.0,3.42,71.0,0.0,0.0,0.0,1.0,7.956232834841491,14.546413761699476,19.785491249430258,26.4,0.0,0.1,0.12,1.0,normal_concrete,1
214.9,780.6,1014.3,155.6,9.6,175.7,0.0,0.0,0.0,1.0,17.233145057093072,18.02,39.73467314624221,52.2,0.0,1.0,0.3,1.0,normal_concrete,1
215.6,649.1,884.0,198.7,7.4,351.9,0.0,0.0,0.0,1.0,8.597972739246817,18.400126406369235,28.020953789311154,39.13,0.0,0.1,0.12,1.0,normal_concrete,1
216.0,789.0,1089.0,162.0,5.04,144.0,0.0,0.0,0.0,1.0,12.215647846380925,21.920908742699226,29.354708516656796,38.9,0.0,0.1,0.12,1.0,normal_concrete,1
216.0,789.0,1089.0,162.0,5.4,144.0,0.0,0.0,0.0,1.0,13.565963675158253,24.34404261400017,32.599573468369506,43.2,0.0,0.1,0.12,1.0,normal_concrete,1
216.0,860.0,1052.0,160.0,3.1,92.0,0.0,0.0,0.0,1.0,12.852422173643241,22.879576332294743,30.429072048563892,40.2,0.0,0.1,0.12,1.0,normal_concrete,1
218.2,792.7,1075.7,140.8,11.9,178.4,0.0,0.0,0.0,1.0,21.25208122693018,27.42,43.44958716824129,55.51,0.0,1.0,0.3,1.0,normal_concrete,1
218.9,794.9,1078.7,158.5,11.3,124.1,0.0,0.0,0.0,1.0,9.976407582882919,15.34,23.00334884038474,30.22,0.0,1.0,0.3,1.0,normal_concrete,1
220.0,685.0,880.0,176.0,8.89,0.0,0.0,0.0,0.0,1.0,17.041037743888122,32.00458595226676,44.47901864507212,59.9,0.0,0.1,0.12,1.0,normal_concrete,1
220.0,697.0,896.0,176.0,8.0,0.0,0.0,0.0,0.0,1.0,18.292800115726315,34.35550712405263,47.74625874587875,64.3,0.0,0.1,0.12,1.0,normal_concrete,1
220.0,703.0,903.0,176.0,4.44,0.0,0.0,0.0,0.0,1.0,19.715257356451534,37.02700845562749,51.459031587704466,69.3,0.0,0.1,0.12,1.0,normal_concrete,1
220.0,710.0,912.0,176.0,10.22,0.0,0.0,0.0,0.0,1.0,24.039527368256202,45.14837250361504,62.745861026854655,84.5,0.0,0.1,0.12,1.0,normal_concrete,1
220.0,796.0,937.0,172.0,2.64,0.0,0.0,0.0,0.0,1.0,21.68341138166763,40.03607954402155,54.893648163470225,73.5,0.0,0.1,0.12,1.0,normal_concrete,1
220.0,861.0,769.0,182.0,8.8,0.0,0.0,0.0,0.0,1.0,19.27114585860947,37.169218764362675,52.718195814096845,71.6,0.0,0.1,0.12,1.0,normal_concrete,1
220.0,890.0,900.0,176.68,7.8,0.0,0.0,0.0,0.0,1.0,22.391954307513213,42.1783092713312,58.75322670972507,79.2,0.0,0.1,0.12,1.0,normal_concrete,1
220.8,744.3,1055.0,185.7,0.0,147.2,0.0,0.0,0.0,1.0,6.736221266656882,13.17510967192997,13.09,25.75,0.0,0.28,1.0,1.0,normal_concrete,1
221.0,854.0,1044.0,177.0,3.54,74.0,0.0,0.0,0.0,1.0,7.873180453858423,14.799283535591902,20.58146552630835,27.725,0.0,0.1,0.12,1.0,normal_concrete,1
222.0,788.0,1088.0,155.0,4.8,147.0,0.0,0.0,0.0,1.0,15.327694055715446,26.339764332122467,33.94557717371799,44.2,0.0,0.1,0.12,1.0,normal_concrete,1
222.0,846.0,1035.0,161.0,3.94,136.0,0.0,0.0,0.0,1.0,12.681882226766033,22.281008936015127,29.294628171382787,38.5,0.0,0.1,0.12,1.0,normal_concrete,1
222.4,870.3,967.1,189.3,4.5,96.7,0.0,0.0,0.0,1.0,6.374780190635989,11.58,18.193697041890186,24.89,0.0,1.0,0.3,1.0,normal_concrete,1
225.0,763.0,1097.0,165.0,7.5,150.0,0.0,0.0,0.0,1.0,11.38333163252605,20.136655524676495,26.634615558869566,35.1,0.0,0.1,0.12,1.0,normal_concrete,1
225.0,821.0,1105.0,158.0,4.51,151.0,0.0,0.0,0.0,1.0,12.905639699884365,22.249515534652858,28.759692266579595,37.5,0.0,0.1,0.12,1.0,normal_concrete,1
225.0,833.0,1113.0,181.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8891176145328314,9.221273265515814,11.17,17.34,0.0,0.28,1.0,1.0,normal_concrete,1
225.0,898.0,865.0,179.0,4.5,0.0,0.0,0.0,0.0,1.0,9.742171136259445,18.219755893366024,25.23764994779166,33.94,0.0,0.1,0.12,1.0,normal_concrete,1
225.0,968.0,967.0,165.0,3.0,75.0,0.0,0.0,0.0,1.0,9.08072039061907,16.06342890857384,21.246986770608203,28.0,0.0,0.1,0.12,1.0,normal_concrete,1
226.0,935.0,1012.0,170.0,3.68,57.0,0.0,0.0,0.0,1.0,5.623009782652814,10.109977359670102,13.560676091549192,17.98333333,0.0,0.1,0.12,1.0,normal_concrete,1
228.0,674.3,955.8,185.7,0.0,342.1,0.0,0.0,0.0,1.0,10.968544748223758,20.889442954077477,21.92,39.7,0.0,0.28,1.0,1.0,normal_concrete,1
229.7,757.6,1028.1,195.2,6.1,118.2,0.0,0.0,0.0,1.0,6.303163055567364,13.36,17.94522245194044,24.54,0.0,1.0,0.3,1.0,normal_concrete,1
230.0,758.6,1029.4,195.5,4.6,118.3,0.0,0.0,0.0,1.0,6.285169524527356,10.03,17.90029170765859,24.48,0.0,1.0,0.3,1.0,normal_concrete,1
230.0,988.0,987.0,145.0,2.3,0.0,0.0,0.0,0.0,1.0,9.463735450163405,15.443565599850121,18.929403139640318,24.05,0.0,0.1,0.12,1.0,normal_concrete,1
231.0,864.0,862.0,175.0,4.62,0.0,0.0,0.0,0.0,1.0,12.036729313234094,21.74390597305267,29.281620655208762,38.9,0.0,0.1,0.12,1.0,normal_concrete,1
231.0,886.0,1039.0,163.0,3.54,41.0,0.0,0.0,0.0,1.0,9.044217462551835,15.635391584695862,20.261247803885343,26.45,0.0,0.1,0.12,1.0,normal_concrete,1
231.8,778.5,1056.4,174.0,6.7,121.6,0.0,0.0,0.0,1.0,10.57881574077989,15.44,25.44788610794308,33.73,0.0,1.0,0.3,1.0,normal_concrete,1
232.0,878.0,1072.0,160.0,3.48,58.0,0.0,0.0,0.0,1.0,10.449091798504117,17.834359280318406,22.83942537471108,29.65,0.0,0.1,0.12,1.0,normal_concrete,1
233.8,852.2,947.0,197.9,4.6,94.6,0.0,0.0,0.0,1.0,5.907850856924807,10.38,16.718959561348882,22.84,0.0,1.0,0.3,1.0,normal_concrete,1
234.0,760.0,981.0,189.0,5.9,156.0,0.0,0.0,0.0,1.0,11.008404458091517,20.827733867709785,29.112088170454594,39.3,0.0,0.1,0.12,1.0,normal_concrete,1
234.0,834.0,1106.0,165.0,3.9,41.0,0.0,0.0,0.0,1.0,9.720197015323542,16.797200361125523,21.758747840736092,28.4,0.0,0.1,0.12,1.0,normal_concrete,1
234.0,858.0,1091.0,176.0,6.05,41.0,0.0,0.0,0.0,1.0,6.879949329134739,12.36909252265066,16.58993391300415,22.0,0.0,0.1,0.12,1.0,normal_concrete,1
234.0,980.0,980.0,165.0,2.75,41.0,0.0,0.0,0.0,1.0,7.82065147183602,13.514648882102755,17.506598174676753,22.85,0.0,0.1,0.12,1.0,normal_concrete,1
235.0,860.0,1095.0,160.0,0.0,0.0,0.0,0.0,0.0,1.0,7.739159105456404,13.117960342552461,16.690383227713024,21.6,0.0,0.1,0.12,1.0,normal_concrete,1
235.0,890.0,1045.0,165.0,3.0,65.0,0.0,0.0,0.0,1.0,8.742985384974245,15.071887188626322,19.480537702860392,25.4,0.0,0.1,0.12,1.0,normal_concrete,1
235.0,965.0,1004.0,171.0,4.2,45.0,0.0,0.0,0.0,1.0,9.344179730380331,16.45049476716472,21.66777957335253,28.5,0.0,0.1,0.12,1.0,normal_concrete,1
236.0,749.1,972.6,192.0,0.0,157.0,0.0,0.0,0.0,1.0,9.101178005774077,13.57,20.42,32.88,0.0,1.0,1.0,1.0,normal_concrete,1
236.0,885.0,968.0,194.0,0.0,0.0,0.0,0.0,0.0,1.0,5.01129692108587,6.47,13.58429458557894,18.42,0.0,1.0,0.3,1.0,normal_concrete,1
236.0,927.0,1004.0,174.0,2.95,59.0,0.0,0.0,0.0,1.0,7.6922163046623755,13.653086679370249,18.111790069170432,23.9,0.0,0.1,0.12,1.0,normal_concrete,1
236.9,695.4,852.9,246.9,6.0,163.2,0.0,0.0,0.0,1.0,5.1533999999999995,11.868718509000987,19.84372680113839,28.63,0.0,0.1,0.12,1.0,normal_concrete,1
237.0,695.0,853.0,247.0,6.0,163.0,0.0,0.0,0.0,1.0,5.1533999999999995,11.868940025209238,19.84381826945818,28.63,0.0,0.1,0.12,1.0,normal_concrete,1
237.5,594.0,932.0,228.0,0.0,237.5,0.0,0.0,0.0,1.0,6.047691836443715,13.588814793568455,26.26,30.08,0.0,0.28,1.0,1.0,normal_concrete,1
238.0,789.0,1118.0,185.0,0.0,0.0,0.0,0.0,0.0,1.0,5.22092799012667,9.600101793867715,13.118748919062673,17.54,0.0,0.1,0.12,1.0,normal_concrete,1
238.0,789.0,1119.0,186.0,0.0,0.0,0.0,0.0,0.0,1.0,5.177655500786698,9.557292643088514,12.05,17.54,0.0,0.28,1.0,1.0,normal_concrete,1
238.0,924.0,1002.0,176.0,3.87,60.0,0.0,0.0,0.0,1.0,8.145578738079355,14.48509150189187,19.24693729591761,25.41666667,0.0,0.1,0.12,1.0,normal_concrete,1
238.0,937.0,1015.0,168.0,3.36,42.0,0.0,0.0,0.0,1.0,9.825923839138353,16.99029436882742,22.021156170032288,28.75,0.0,0.1,0.12,1.0,normal_concrete,1
238.1,789.3,1118.8,185.7,0.0,0.0,0.0,0.0,0.0,1.0,5.2058296546333604,9.595279323225189,10.34,17.58,0.0,0.28,1.0,1.0,normal_concrete,1
238.1,847.0,949.9,186.7,7.0,94.1,0.0,0.0,0.0,1.0,8.877477186057078,19.93,22.560701384220074,30.23,0.0,1.0,0.3,1.0,normal_concrete,1
238.2,734.3,1040.6,185.7,0.0,158.8,0.0,0.0,0.0,1.0,7.9738216758175335,14.692770320669865,15.69,26.91,0.0,0.28,1.0,1.0,normal_concrete,1
239.6,664.3,941.6,185.7,0.0,359.4,0.0,0.0,0.0,1.0,11.792414742485843,21.63874909127315,25.42,39.44,0.0,0.28,1.0,1.0,normal_concrete,1
240.0,1580.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5634796521963454,5.747289786012957,9.00169915570971,12.700000000000001,0.0,0.1,0.12,1.0,normal_concrete,1
241.0,896.0,1051.0,170.0,4.24,42.0,0.0,0.0,0.0,1.0,8.346943812628108,14.427231216892013,18.69241513279791,24.4,0.0,0.1,0.12,1.0,normal_concrete,1
242.0,851.0,1127.0,160.0,3.63,0.0,0.0,0.0,0.0,1.0,9.81979315693796,16.39423433220146,20.55719090668049,26.41666667,0.0,0.1,0.12,1.0,normal_concrete,1
244.0,909.0,1066.0,158.0,3.44,43.0,0.0,0.0,0.0,1.0,10.903760610669552,18.01866199349346,22.367499268984396,28.6,0.0,0.1,0.12,1.0,normal_concrete,1
245.0,1510.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,1.0,1.764,3.724,6.559293053655959,9.8,0.0,0.1,0.12,1.0,normal_concrete,1
246.0,822.0,1091.0,160.0,3.1,62.0,0.0,0.0,0.0,1.0,16.875720275982204,27.947071619460274,34.765844890572104,44.5,0.0,0.1,0.12,1.0,normal_concrete,1
246.0,890.0,900.0,179.82,7.8,0.0,0.0,0.0,0.0,1.0,22.837540063594705,40.31814343725592,53.23555010927641,70.1,0.0,0.1,0.12,1.0,normal_concrete,1
246.8,800.9,1086.8,143.3,12.0,125.1,0.0,0.0,0.0,1.0,22.63605252101547,23.52,42.12965210893306,52.5,0.0,1.0,0.3,1.0,normal_concrete,1
247.0,837.0,1066.0,168.0,3.95,82.0,0.0,0.0,0.0,1.0,14.332375597582997,24.280469460386183,30.87704495409083,39.95,0.0,0.1,0.12,1.0,normal_concrete,1
247.0,838.0,1064.0,168.0,4.28,82.0,0.0,0.0,0.0,1.0,12.269518033475306,20.785783618152877,26.432914578971374,34.2,0.0,0.1,0.12,1.0,normal_concrete,1
247.0,894.0,1051.0,158.0,3.71,0.0,0.0,0.0,0.0,1.0,10.135281304849505,16.651559151792167,20.55036009636268,26.2,0.0,0.1,0.12,1.0,normal_concrete,1
248.0,644.1,949.9,169.1,7.7,340.9,0.0,0.0,0.0,1.0,17.96326274638341,30.471828417871954,38.79903420108524,50.23,0.0,0.1,0.12,1.0,normal_concrete,1
248.3,640.6,954.2,168.9,7.7,340.1,0.0,0.0,0.0,1.0,17.924991200008975,30.368224362724483,38.62055185163103,49.97,0.0,0.1,0.12,1.0,normal_concrete,1
249.0,738.0,1107.0,170.0,7.06,166.0,0.0,0.0,0.0,1.0,17.387486477066094,29.515349101865105,37.60552996520923,48.7,0.0,0.1,0.12,1.0,normal_concrete,1
249.0,846.0,1211.0,184.0,5.48,0.0,0.0,0.0,0.0,1.0,7.090035259609724,12.60221446585527,16.738387631981148,22.1,0.0,0.1,0.12,1.0,normal_concrete,1
249.0,850.0,1081.0,176.0,6.45,44.0,0.0,0.0,0.0,1.0,9.279525746461506,16.057821563739545,20.82712605264687,27.2,0.0,0.1,0.12,1.0,normal_concrete,1
249.0,890.0,1004.0,173.0,3.81,44.0,0.0,0.0,0.0,1.0,12.582422855463784,21.56311977292563,27.719465279184018,36.05,0.0,0.1,0.12,1.0,normal_concrete,1
249.1,889.0,987.8,158.1,12.8,98.8,0.0,0.0,0.0,1.0,12.04469371467363,15.36,24.242834012646785,30.85,0.0,1.0,0.3,1.0,normal_concrete,1
250.0,478.0,837.0,137.5,1.25,0.0,0.0,0.0,0.0,1.0,7.751432584398824,11.966969405021343,13.814231156608368,17.0,0.0,0.1,0.12,1.0,normal_concrete,1
250.0,566.0,837.0,180.0,1.25,0.0,0.0,0.0,0.0,1.0,3.659796415855154,6.402014279434804,8.384763700410101,11.0,0.0,0.1,0.12,1.0,normal_concrete,1
250.0,739.0,837.0,137.5,0.0,0.0,0.0,0.0,0.0,1.0,12.447888797299289,19.21754498571075,22.184030033847556,27.3,0.0,0.1,0.12,1.0,normal_concrete,1
